מ.במחסן,מחס,מספר פריט,שם פריט,מספר חליפי,***,כמות במלאי
,0,05BSF8760,מוט מקשר קרבון לפויל 64,44210-8342,,1.00
,0,05BSPOLY2,חוט תפירה דואטון 20,44200-8071,,
,0,05BSPOLY3,חוט תפירה דואטון 18M,44200-8070,,
,0,05BSPOLY4,חוט תפירה דואטון,44200-8072,,
,0,05BSPOLY5,חוט תפירה דואטון 90M,44200-8073,,
,0,05BSQFMSF,סט חרבות QUOBBA MIX CARBON FU,QF-01,,3.00
,0,05BSQFMSGD,סט חרבות QF FCS דוגמאות,QF-02,,
,0,05BT,********תיקים לקייט*******,,,
,0,05BT05,*תיק קייט לחופה DTK,44900-7021,,
,0,05BT0521,תיק לקייט כללי,44200-7021,,1.00
,0,05BT06L,תיק לגלשן קייט TT CORE 143X45,48210-7048,,
,0,05BT06M,תיק לגלשן קייט TT CORE 137X43,48210-7048,,7.00
,0,05BT06XL,תיק לגלשן קייט TT CORE 166X49,48900-7048,,6.00
,0,05BT06Z,רצועת כתף לתיק ION,48230-7016/900,,99.00
,0,05BT139,תיק גולף CORE 139,48230-7018/213,,1.00
,0,05BT139A,*תיק גולף CORE 139 בלי גלגלים,48900-7019,,
,0,05BT1401,*תיק גולף TEC 1/3 145X45,48200-7013,,
,0,05BT145,תיק לגלשן קייט TT DTK 143,44900-7015,,1.00
,0,05BT165,תיק גולף CORE 165,48230-7018/213,,5.00
,0,05BT42,תיק לגלשן פויל קייט 2'4 לבן,44260-7018,,4.00
,0,05BT510,תיק לגלשן קייט SURF DTK 5.4,44200-7016,,1.00
,0,05BT53,תיק לגלשן גלים דואוטון לבן 3'5,44260-7016,,3.00
,0,05BT56,תיק לגלשן קייט SURF DTK 5.5,44220-7016,,
,0,05BT560,תיק לגלשן קייט SURF DTK 6.0,44220-7017,,5.00
,0,05BT60,תיק לגלשן גלים דואוטון לבן 0'6,44260-7017,,9.00
,0,05BT601,תיק לגלשן קייט SURF TEC 6'5,48600-7025,,
,0,05BT60C,*תיק לגלשן קייט SURF CORE 6.0,*,,
,0,05BT60C1,תיק לגלשן קייט SURF CORE 5.2,48210-7029,,3.00
,0,05BT60C2,תיק לגלשן קייט SURF CORE 5.6,48210-7030,,5.00
,0,05BT60C3,תיק לגלשן קייט SURF CORE 5.8,48210-7030,,
,0,05BT61,*תיק גולף TEAM BAG TT DTK 145,44200-7011,,
,0,05BT62,*תיק גולף TEAM BAG TT DTK 165,44220-7011,,
,0,05BT7010152,תיק גולף DUOTONE 152,44260-7010,,4.00
,0,05BT7010165,תיק גולף DUOTONE 165,44260-7010,,
,0,05BT701039,תיק גולף DUOTONE 139,44260-7010,,9.00
,0,05BT701052,*תיק גולף מיסטיק 150,190058,,
,0,05BT701086,תיק גולף DUOTONE 186,44260-7010,,2.00
,0,05BT70152260,תיק גולף GEARBAG TEC 6.0,48220-7025/6.0,,3.00
,0,05BT7DAYPACK40,תיק גב DTK DAY PACK 40L,44220-7001,,1.00
,0,05BT7DAYPACK41,תיק גב DTK ROLLTOP,44220-7002,,
,0,05BT8DAYPACK40,תיק גב DT 40L לבן,44260-7001,,2.00
932.00,0,05BTC010,*תיק גולף TEAM BAG TT DTK 139,44200-7010,,
,0,05BTC011,תיק גולף TEAM BAG SURF DTK 6.0,44220-7012,,
,0,05BTC01101,תיק לגלשן קייט פויל DTK 151x51,44900-7051,,1.00
,0,05BTC012,תיק קייט לחופה CRUSHBAG 10,48700-7019,,
,0,05BTC018,משטח להחלפת חליפה / תיק,48800-7010,,4.00
632.00,0,05BU010,ידית אחיזה לגלשן קייט,44400-8024,,19.00
,0,05BU01001,בורג לידית אחיזה קייט 2 יח,44130-8031,,3.00
,0,05BU092C2,סנפיר קרבון 30  WK 2.0,44700-3301,,4.00
,0,05BU092C3,סנפיר קרבון 30  WK 3.5,44900-3301,,1.00
,0,05BU0951AS,"סנפיר TS FRONT M 4 י""ח",44700-8020,,2.00
,0,05BU0951M,סט סנפירים TS M PRO l fin 3pcs,44700-8022,,1.00
,0,05BU0951O,סט סנפירים TS M PRO ll fin 3pc,44200-8024,,11.00
,0,05BU0951S,"סנפיר TS PRO 3 י""ח *",44700-8023,,2.00
,0,05BU095D,סנפיר TS M  סט 2 יח',44900-8016,,14.00
,0,05BU095S,חרבות לקייט TS M  סט 3 יח,44210-8018,,6.00
,0,05BU095T,בורג לבית סנפיר FCS / FUTURE,44800-8060,,30.00
,0,05BU095TA,"בורג לסנפיר 8 י""ח  NKB 18 MM",44600-8078,,4.00
,0,05C,***ביגוד אופנה DUOTONE***,,,
,0,05CHOLL,*סווטשירט LOGO DT L,,,
,0,05H,** חגורות טרפז לקייט **,,,
,0,05H010S,*טרפז רוח נשים  JADE 6 S,48903-4760,,
,0,05H010XS,טרפז רוח נשים  JADE 6 XS,48213-4760,,
,0,05H015L,טרפז ישיבה L B2,48232-4721,,
,0,05H015M,טרפז ישיבה M  B2,48232-4721,,
,0,05H015S,טרפז ישיבה S  B2,48232-4721,,2.00
,0,05H015XL,טרפז ישיבה XL B2,48212-4721,,2.00
,0,05H019L,*טרפז מותניים APEX CURV 13 L,48212-4701,,
,0,05H019M,*טרפז מותניים APEX CURV 13 M,48212-4701,,
,0,05H019S,*טרפז מותניים APEX CURV 13 S,48212-4701,,
,0,05H019XL,טרפז מותניים APEX CURV 13 XL,48212-4701,,1.00
,0,05H020L,*טרפז מוניים APEX  SELECT 13 L,48212-4700,,
,0,05H020M,*טרפז מותניים APEX SELECT 13 M,48212-4700,,
,0,05H020S,*טרפז מותניים APEX SELECT 13 S,48212-4700,,
,0,05H020XL,*טרפז מוניים APEX SELECT 13 XL,48212-4700,,
,0,05H022L,טרפז ישיבה L ECHO,48212-4722,,
,0,05H022M,טרפז ישיבה M ECHO,48212-4722,,10.00
,0,05H022S,טרפז ישיבה S ECHO,48212-4722,,
,0,05H022XL,טרפז ישיבה XL ECHO,48212-4722,,2.00
,0,05H022XS,טרפז ישיבה XS ECHO,48212-4722,,1.00
,0,05H023L,*טרפז ישיבה L RADAR,48202-4720,,
,0,05H023M,*טרפז ישיבה M RADAR,48202-4720,,
,0,05H023S,*טרפז ישיבה S RADAR,48202-4720,,
,0,05H023XL,*טרפז ישיבה XL RADAR,48902-4720,,
,0,05H024S46,*טרפז ישיבה SONAR 46/XS,48212-4723,,
,0,05H024S48,*טרפז ישיבה SONAR 48/S,48212-4723,,
,0,05H024S50,*טרפז ישיבה SONAR 50/M,48212-4723,,
,0,05H024S52,*טרפז ישיבה SONAR 52/L,48222-4723,,
,0,05H024S54,*טרפז ישיבה SONAR 54/XL,48212-4723,,
,0,05H20L,*טרפז מותניים L APEX 8,48212-4702,,
,0,05H20M,*טרפז מותניים M APEX 8,48212-4702,,
,0,05H20S,*טרפז מותניים S APEX 8,48212-4702,,
,0,05H20XL,טרפז מותניים XL APEX 8,48212-4702,,
,0,05H20XLL,טרפז מותניים XXL APEX 8,48212-4702,,
,0,05H20XS,*טרפז מותניים XS APEX 8,48212-4702,,
,0,05H21L,*טרפז מותניים RIOT 14 SELECT L,48212-4707,,
,0,05H21M,*טרפז מותניים RIOT 14 SELECT M,48212-4707,,
,0,05H21S,*טרפז מותניים RIOT 14 SELECT S,48212-4707,,
,0,05H21XL,*רפז מותניים RIOT 14 SELECT XL,48212-4707,,
,0,05H22M,*טרפז מותניים נשים M SOL 7,48203-4730,,
,0,05H22S,*טרפז מותניים נשים S SOL 7,48203-4730,,
,0,05H22XS,*טרפז מותניים נשים XS SOL 7,48203-4730,,
,0,05H2301M,*טרפז נשים  NOVA 6 M,48903-4727,,
,0,05H2301S,*טרפז נשים  NOVA 6 *S,48213-4727,,
,0,05H2301XS,*טרפז נשים  NOVA 6 XS,48903-4727,,
,0,05H23L,*טרפז נשים  NOVA CURV 10 L,48213-4726,,
,0,05H23M,*טרפז נשים  NOVA CURV 10 *M,48213-4726,,
,0,05H23S,*טרפז נשים  NOVA CURV 10 S,48213-4725,,
,0,05H23XS,*טרפז נשים  NOVA CURV 10 XS,48213-4726,,
,0,05H241,*טרפז נשים NOVA CURV SELECT S,48213-4725,,
,0,05H241M,*טרפז נשים NOVA CURV SELECT M,48213-4725,,
,0,05H242SOL36,*טרפז נשים SOL CURV 11 36/S,48213-4729,,
,0,05H242SOL38,*טרפז נשים SOL CURV 11 38/M,48213-4729,,
,0,05H31800,*כרית לטרפז AXIS,48600-7085,,
,0,05H31L,טרפז מותניים L AXIS 4 שחור,48212-4710,,2.00
,0,05H31M,טרפז מותניים M AXIS 4 שחור,48212-4710,,3.00
,0,05H31S,טרפז מותניים 4 S AXIS שחור,48212-4710,,3.00
,0,05H31XL,טרפז מותניים XL AXIS 4,48212-4710,,21.00
,0,05H31XS,טרפז מותניים XS AXIS 4,48212-4710,,1.00
,0,05H32104,טרפז נוער קייט XXXS/104 RIPPER,48212-4711,,
,0,05H32116,טרפז נוער קייט XXS/116 RIPPER,48212-4711,,
,0,05H32128,טרפז נוער קייט XS/128 RIPPER,48212-4711,,
,0,05H34S,*טרפז מותניים RIOT 14 SELECT L,48202-4707,,
,0,05H422L,*טרפז מותניים RIOT CS 20 L,48202-4706,,
,0,05H422M,*טרפז מותניים  RIOT CS 20 M,48202-4706,,
,0,05H422S,*טרפז מותניים RIOT CS 20 S,48202-4706,,
,0,05H423L,*טרפז מותניים APEX CS 15 L,48902-4700,,
,0,05H423M,*טרפז מותניים APEX CS 15 M,48902-4700,,
,0,05H423S,*טרפז מותניים APEX CS 15 S,48902-4700,,
,0,05H4281L,טרפז מותניים RIOT CURV 14 L,48212-4709,,
,0,05H4281M,*טרפז מותניים RIOT CURV 14 M,48212-4709,,
,0,05H4281MDTK,*טרפז מותניים RIOT CURV DT 14M,44210-4720,,
,0,05H4281MDTKS,*טרפז מותניים RIOT CURV DTK 14,44210-4720,,
,0,05H4281S,*טרפז מותניים RIOT CURV 14 S,48212-4709,,
,0,05H4281XL,*טרפז מותניים RIOT CURV 14 XL,48212-4709,,
,0,05H4282L,טרפז מותניים RIOT 9 L,48202-4708,,
,0,05H4282M,*טרפז מותניים RIOT 9 M,48202-4708,,
,0,05H4282S,*טרפז מותניים RIOT 9 S,48202-4708,,
,0,05H4282XL,טרפז מותניים RIOT 9 XL,48202-4708,,1.00
,0,05H4282XS,*טרפז מותניים RIOT 9 XS,48202-4708,,
,0,05H441XL,*אפודת  XL/54  VECTOR ELEMENT,48802-4165,,
,0,05H45L,*אפודת COLLISION מידה L/52,48802-4162,,
,0,05H45M,*אפודת COLLISION מידה M/50,48802-4162,,
,0,05H45MA,*אפודת COLLISION SELECT XL,48802-4160,,
,0,05H45S,*אפודת COLLISION מידה S/48,48802-4162,,
,0,05H45XL,*אפודת COLLISION מידה XL/54,48212-4161,,
,0,05H45XS,*פודת COLLISION מידה XS/46,48802-4162,,
,0,05H47XXL,אפודת XXL BOOSTER 50N FZ,48212-4166,,1.00
,0,05HH,**הוקים לטרפזי קייט**,,,
,0,05HHALU,הוק לטרפז קייט ALUMINIUM 2.0,48200-8020,,4.00
,0,05HHALU1,הוק ננעל לטרפז קייט ALUMINIUM,48210-8020,,20.00
,0,05HHKNIFE,סכין לטרפז קייט,48800-8040,,4.00
,0,05HHPACK,הוק לטרפז קייט חבילה של 10,48210-8000,,8.00
,0,05HHSTNLS,הוק לטרפז קייט STAINLESS 2.0,48210-8022,,1.00
,0,05HS-CBAR1.0-220,ספרדר לטרפז C-BAR 1.0 22.0,48210-8015,,
,0,05HS-CBAR1.0-250,ספרדר לטרפז C-BAR 1.0 25.0,48210-8015,,4.00
,0,05HS-CBAR1.0-285,ספרדר לטרפז C-BAR 1.0 28.5,48210-8015,,6.00
,0,05HS-SLIDER,ערכת חבל לטרפז גלים SPECTRE,48210-8026,,26.00
,0,05HS-SP-220,ספרדר לטרפז SPECTRE 22.0,48210-8010,,3.00
,0,05HS-SP-250,ספרדר לטרפז SPECTRE 25.0,48210-8010,,4.00
,0,05HS-SP-250S,ספרדר לטרפז SPECTRE 25.0 SLIDE,48210-8018,,2.00
,0,05HS-SP-285,ספרדר לטרפז SPECTRE 28.5,48210-8010,,1.00
,0,05HS-SP-285PAD,כרית חלופית לספקטר בר,48220-8040,,7.00
,0,05HS-SP-8029,סט ברגים ספרדר SPECTRE BAR,48210-8029,,9.00
,0,05HS-WEBBING,חבל לטפרז קייט WEBBING SPCTR,48210-8028,,6.00
,0,05HS2120,ספרדר לטרפז 2.0 משולב,48900-8015,,
,0,05HS2122,ספרדר לטרפז 2.0 22,48800-8015,,
,0,05HS2125,ספרדר לטרפז 2.0 25,48800-8015,,5.00
,0,05HS21285,ספרדר לטרפז 2.0 28.5,48800-8015,,
,0,05HS2130,ספרדר לטרפז 3.0 סליידר 22.0,48200-8010,,
,0,05HS2132,ספרדר לטרפז 32,48800-8015,,
,0,05HT074L,*חולצת WETSHIRT ION עם כובע L,48202-4263,,
,0,05HT074M,*חולצת WETSHIRT ION עם כובע M,48202-4263,,
,0,05HT074S,*חולצת WETSHIRT ION עם כובע S,48202-4263,,
,0,05HT074XL,*חולצת WETSHIRT ION עם כובע XL,48202-4263,,
269.00,0,05HT991L,*כפפות א.ארוכה  L  ION,48400-4141,,
268.00,0,05HT991M,*כפפות א.ארוכה  M  ION,48400-4141,,
267.00,0,05HT991S,*כפפות א.ארוכה  S  ION,48400-4141,,
270.00,0,05HT991XL,*כפפות א.ארוכה  XL  ION,48400-4141,,
,0,05HT991XS,כפפות א.ארוכה  XS  ION,48400-4141,,2.00
,0,05HZXXX,מקט לריקול טרפזים,,,
,0,05K,** אביזרים לקייט **,,,
,0,05K42XS,קסדה  XS-S HARDCAP 3.2 לבן,48210-7200,,1.00
,0,05K42XSB,קסדה  XS-S HARDCAP 3.2 שחור,48210-7200,,4.00
,0,05K42XXL,*קסדה  XXL HARDCAP 3.1,48800-7200,,
,0,05K43,מגן אוזניים לקסדה ION,48800-7210,,11.00
,0,05K44L,מגן שוק L,48210-7083,,
,0,05K44M,מגן שוק M,48210-7083,,
,0,05K44S,מגן שוק S,48210-7083,,
,0,05K90002,אבזם מתכת לטרפז זוג,48500-8004,,8.00
236.00,0,05K90010,אבזם לטרפז חדש,48220-8039,,
,0,05S,*** חלקי חילוף לקייט ***,,,
,0,05S0021,מדבקה 10X15 לטיובות (5 יח'),44900-8764,,1.00
,0,05S20JU14,טיובא ראשית JUICE 14 2020-2024,44200-8670,,2.00
,0,05S20RE11,טיובא ראשית REBEL 11 21,44210-8600,,1.00
,0,05S21DE07,טיובא ראשית DICE 07 21,44210-8612,,1.00
,0,05S21DE08,טיובא ראשית DICE 08 21,44210-8612,,1.00
,0,05S21DE10,טיובא ראשית DICE 10 21,44210-8612,,1.00
,0,05S21DE12,טיובא ראשית DICE 12 21,44210-8612,,1.00
,0,05S21EFBL08,בריידל קדמי שמאל אבו 08 21,44210-8665,,1.00
,0,05S21EFBL09,בריידל קדמי שמאל אבו 09 21,44210-8665,,1.00
,0,05S21EFBL10,בריידל קדמי שמאל אבו 10 21,44210-8665,,2.00
,0,05S21EFBL11,בריידל קדמי שמאל אבו 11 21,44210-8665,,1.00
,0,05S21EFBL12,בריידל קדמי שמאל אבו 12 21,44210-8665,,1.00
,0,05S21EFBR07,בריידל קדמי ימין אבו 07 21,44210-8664,,1.00
,0,05S21EFBR08,בריידל קדמי ימין אבו 08 21,44210-8664,,1.00
,0,05S21EFBR09,בריידל קדמי ימין אבו 09 21,44210-8664,,1.00
,0,05S21EFBR10,בריידל קדמי ימין אבו 10 21,44210-8664,,1.00
,0,05S21EFBR11,בריידל קדמי ימין אבו 11 21,44210-8664,,
,0,05S21EFBR12,בריידל קדמי ימין אבו 12 21,44210-8664,,1.00
,0,05S21NRE09,NOSELINE REBEL SS21 09,44210-8606,,1.00
,0,05S21NRE10,NOSELINE REBEL SS21 10,44210-8606,,1.00
,0,05S21NRE11,NOSELINE REBEL SS21 11,44210-8606,,1.00
,0,05S21NRE12,NOSELINE REBEL SS21 12,44210-8606,,1.00
,0,05S21NRE13,ברידל אחורי רבל 10 21 אפור,44210-8609,,1.00
,0,05S21NRE14,ברידל אחורי רבל 10 21 אדום,44210-8610,,1.00
,0,05S21RE07,טיובא ראשית 22/23 REBEL 07,44220-8600,,2.00
,0,05S21RE08,טיובא ראשית REBEL 08 22/23,44220-8600,,3.00
,0,05S21RE09,טיובא ראשית REBEL 9 22/23,44220-8600,,4.00
,0,05S21RE10,טיובא ראשית REBEL 10 22/23,44220-8600,,8.00
,0,05S21RE11,טיובא ראשית REBEL 11 22/23,44220-8600,,5.00
,0,05S21RE12,טיובא ראשית REBEL 12 21/23,44220-8600,,4.00
,0,05S21RE13,טיובא ראשית REBEL 13 22/23,44220-8600,,
,0,05S21REM08,טיובא מרכזית REBEL 08 22/23,44220-8601,,1.00
,0,05S21REM09,טיובא מרכזית REBEL 09 22/23/24,44220-8601,,1.00
,0,05S21REM10,טיובא מרכזית REBEL 10 22/23/24,44220-8601,,
,0,05S21REM11,טיובא מרכזית REBEL 11 22/23/24,44220-8601,,
,0,05S21RETS11,טיובא קטנה שמאל REBEL 11 21,44210-8605,,1.00
,0,05S22EV10,טיובא אמצעית אבו SS22-24 10,44220-8641,,1.00
,0,05S22RE09ML,טיובא אמצע שמאל רבל 09 SS22,44220-8603,,2.00
,0,05S23EVDM10,טיובא אמצע EVO DLAB 10 23-24,44230-8681,,2.00
,0,05S23EVDML10,טיובא אמצע שמאל EVO DLAB 10,44230-8683,,2.00
,0,05S23NEDM11,טיובא אמצע NEO DLAB 11 23-35,44230-8671,,2.00
,0,05S24RE07,טיובא ראשית REBEL 7 24,44240-8600,,1.00
,0,05S24RE08,טיובא ראשית REBEL 8 24,44240-8600,,
,0,05S24RE09,טיובא ראשית REBEL 9 24,44240-8600,,3.00
,0,05S24RE10,טיובא ראשית REBEL 10 24,44240-8600,,3.00
,0,05S24RE11,טיובא ראשית REBEL 11 24,44240-8600,,1.00
,0,05S24RE12,טיובא ראשית REBEL 12 24,44240-8600,,2.00
,0,05S24RE13,טיובא ראשית REBEL 13 24,44240-8600,,1.00
,0,05S24RES08,טיובא ראשית REBEL 08 25,44250-8600,,1.00
,0,05S24RES09,טיובא ראשית REBEL 09 25,44250-8600,,
,0,05S24RES10,טיובא ראשית REBEL 10 25,44250-8600,,
,0,05S24RES11,טיובא ראשית REBEL 11 25,44250-8600,,1.00
,0,05S24RES12,טיובא ראשית REBEL 12 25,44250-8600,,1.00
,0,05S25EVS09,טיובא ראשית EVO SLS 09 25,44250-8660,,3.00
,0,05S25EVS10,טיובא ראשית EVO SLS 10 25,44250-8660,,4.00
,0,05S25EVS11,טיובא ראשית EVO SLS 11 25,44250-8660,,2.00
,0,05S25EVS12,טיובא ראשית EVO SLS 12 25,44250-8660,,2.00
,0,05S25RE08M,טיובא אמצע  רבל דיל 08 S25,44250-8701,,
,0,05S25RE11M,טיובא אמצע רבל דילב 11 S25,44250-8701,,1.00
,0,05S25RE11ML,טיובא אמצע שמאל רבל דיל 11 S25,44250-8703,,1.00
,0,05S25RE11MR,טיובא אמצע ימין רבל דיל 11 S25,44250-8702,,1.00
,0,05S25RE11TL,טיובא קטנה שמאל REBEL 11 25,44250-8705,,1.00
,0,05S25RE11TR,טיובא קטנה ימין REBEL 11 25,44250-8704,,1.00
,0,05S25RED08,טיובא ראשית REBEL DLAB 08 25,44250-8700,,5.00
,0,05S25RED09,טיובא ראשית REBEL DLAB 09 25,44250-8700,,4.00
,0,05S25RED10,טיובא ראשית REBEL DLAB 10 25,44250-8700,,5.00
,0,05S25RED11,טיובא ראשית REBEL DLAB 11 25,44250-8700,,5.00
,0,05S25RED12,טיובא ראשית REBEL DLAB 12 25,44250-8700,,3.00
,0,05S25REM10,טיובא מרכזית REBEL 10 2025,44250-8601,,2.00
,0,05S26EVD08,טיובא ראשית EVO DLAB 08 26,44260-8680,,
,0,05S26EVD09,טיובא ראשית EVO DLAB 09 26,44260-8680,,
,0,05S26EVD10,טיובא ראשית EVO DLAB 10 26,44260-8680,,
,0,05S26EVD11,טיובא ראשית EVO DLAB 11 26,44260-8680,,
,0,05S26EVD12,טיובא ראשית EVO DLAB 12 26,44260-8680,,
,0,05S98053,מדבקה INFLATIONVALVE NONRETURN,44110-8053,,
,0,05S98054,מדבקה עגולה DUOTONE,44200-8780,,3.00
,0,05S98072,מדבקה DUMP VALVE,44900-8763,,16.00
,0,05S98074,מדבקה INFLATINVALVE RETURN,44090-8074,,
,0,05S98077,מדבקהL LAZY PUMP NON RETURN,44900-8762,,14.00
,0,05S98078,מדבקה AIR PORT VALVEפיה 2019,44900-8760,,
,0,05S98079,מדבק  LAZY PUMP NON RETURN,44900-8761,,2.00
,0,05S98080,צינוריות לקייט זוג מ2020,44200-8779,,51.00
,0,05S98081,צינוריות לקייט יחיד,1111,,
,0,05S985A0011,בד לתיקון חופה אלולה,44220-8722,,
,0,05S985A002,בד לתיקון קייט ירוק נאון,44800-8083,,
,0,05S985A0021DBV,דקרון לתיקון קייט סגול,44210-8713,,
,0,05S985A0021DCB,דקרון לתיקון קייט טורקיז,44210-8727,,
,0,05S985A0021DDB,דקרון לתיקון קייט כחול כהה,44210-8728,,
,0,05S985A0021DMN,דקרון לתיקון קייט כחול כהה,44210-8711,,
,0,05S985A0021DSB,דקרון לתיקון קייט לבן,44210-8712,,
,0,05S985A0021DY,דקרון לתיקון קייט צהוב,44900-8720,,
,0,05S985A0021IG,בד לתיקון חופה חיזוק,44200-8711,,
,0,05S985A0021PTX,פנטה טי איקס בד לתיקון,44210-8714,,
,0,05S985A0021TB,בד חופה לתיקון קייט שחור,44200-8711,,
,0,05S985A0021TDB,בד חופה לתיקון קייט כחול כהה,44200-8701,,
,0,05S985A0021TP,בד חופה לתיקון קייט ורוד,44210-8709,,
,0,05S985A0021TT,בד חופה לתיקון קייט טורקיז,44200-8702,,
,0,05S985A0021TV,בד חופה לתיקון קייט סגול,44210-8710,,
,0,05S985A0021TW,בד חופה לתיקון קייט לבן,44200-8704,,
,0,05S985A003,בד דקרון לתיקון קייט,44900-8716,,
,0,05S985A004,בד לתיקון קייט ירוק,44200-8700,,
,0,05S985A005,בד לתיקון קייט כחול,44200-8701,,
,0,05S985A006,בד לתיקון קייט קרבון,44800-8082,,
,0,05S985A007,בד לתיקון קייט זהב,44900-8713,,
,0,05S985A008,בד לתיקון קייט כחול ליקר,44900-8711,,
,0,05S985A009,בד לתיקון קייט BLAZING,44900-8714,,
,0,05S985A010,בד לתיקון קייט אדום אש,44900-8712,,
,0,05S985A011,בד לתיקון קייט כרוב,44220-8734,,
,0,05S985A012,בד לתיקון קייט כחול,44220-8734,,1.00
,0,05S985A013,בד לתיקון קייט ארורה,44220-8734,,
,0,05S985A014,בד לתיקון קייט HORON,44600-8075,,
,0,05S985A015,בד לתיקון קייט רוז,44220-8731,,
,0,05S985A016,בד לתיקון קייט 75GR כחול,44220-8732,,
,0,05S985A017,בד דקרון לתיקון קייט,44220-8733,,2.00
,0,05S986NE003R,*ברידל ימין אפור  NEO,44600-8637,,
,0,05S988EVS08,טיובא ראשית EVO SLS 08 24,44240-8660,,1.00
,0,05S988EVS09,טיובא ראשית EVO SLS 09 24,44240-8660,,1.00
,0,05S988EVS10,טיובא ראשית EVO SLS 10 24,44240-8660,,3.00
,0,05S988EVS11,טיובא ראשית EVO SLS 11 24,44240-8660,,3.00
,0,05S988EVS12,טיובא ראשית EVO SLS 12 24,44240-8660,,3.00
,0,05S98926EVD08,טיובא ראשית EVO 08 2026 DLAB,44260-8680,,1.00
,0,05S98926EVD09,טיובא ראשית EVO 09 2026 DLAB,44260-8680,,2.00
,0,05S98926EVD10,טיובא ראשית EVO 10 2026 DLAB,44260-8680,,2.00
,0,05S98926EVD11,טיובא ראשית EVO 11 2026 DLAB,44260-8680,,3.00
,0,05S98926EVD12,טיובא ראשית EVO 12 2026 DLAB,44260-8680,,2.00
,0,05S98926EVD13,טיובא ראשית EVO 13 2026 DLAB,44260-8680,,1.00
,0,05S98926TEVD11,טיובא צד ימין EVO 11 2026 DLAB,44260-8682,,1.00
,0,05S989DI11M,טיובא אמצעית דייס 11 19/20,44900-8613,,1.00
,0,05S989DI2210,טיובא ראשית DICE 10 SS22-ONW,44220-8631,,
,0,05S989DI2212,טיובא ראשית DICE 12 SS22-ONW,44220-8631,,
,0,05S989EV07,טיובא ראשית EVO 07 2022/23,44220-8660,,1.00
,0,05S989EV07F,סט טיובות מלא לאיבו 7 25,44250-8644/7,,1.00
,0,05S989EV07L,טיובא שמאל אבו 07 19,44900-8643,,
,0,05S989EV07M,טיובא אמצעית אבו 07 19,44900-8641,,
,0,05S989EV08,טיובא ראשית EVO 08 2022/23,44220-8660,,1.00
,0,05S989EV08F,סט טיובות מלא לאיבו 8 25,44250-8644/8,,1.00
,0,05S989EV09,טיובא ראשית EVO 09 2022/23,44220-8660,,8.00
,0,05S989EV09F,סט טיובות מלא לאיבו 9 25,44250-8644,,4.00
,0,05S989EV09S,טיובא ראשית EVO 09 2022/23 SLS,44220-8660,,
,0,05S989EV10,טיובא ראשית  EVO 10 2022-2024,44220-8640,,1.00
,0,05S989EV10F,סט טיובות מלא לאיבו 10 25,44250-8644/10,,1.00
,0,05S989EV10S,טיובא ראשית EVO 10 2021 SLS,44210-8660,,
,0,05S989EV11,טיובא ראשית EVO 11 22/23,44220-8660,,
,0,05S989EV11S,טיובא ראשית EVO 11 2021 SLS,44210-8660,,
,0,05S989EV12,טיובא ראשית EVO 12 22/24,44220-8640,,
,0,05S989EV13,טיובא ראשית אבו 13 19,44900-8640,,
,0,05S989EV14,טיובא ראשית אבו 14 19,44900-8640,,
,0,05S989EVD07,טיובא ראשית EVO 07 2023 DLAB,44230-8680,,1.00
,0,05S989EVD08,טיובא ראשית EVO 08 2023 DLAB,44230-8680,,4.00
,0,05S989EVD09,טיובא ראשית EVO 09 2023 DLAB,44230-8680,,3.00
,0,05S989EVD10,טיובא ראשית EVO10 2023 DLAB,44230-8680,,4.00
,0,05S989EVD11,טיובא ראשית EVO11 2023 DLAB,44230-8680,,1.00
,0,05S989EVD12,טיובא ראשית EVO12 2023 DLAB,44230-8680,,2.00
,0,05S989EVR08,טיובא ראשית EVO 8 2019/21,44900-8640,,1.00
,0,05S989EVR09,טיובא ראשית EVO 9 2019/21,44900-8640,,1.00
,0,05S989EVR10,טיובא ראשית EVO 10 2019/21,44900-8640,,1.00
,0,05S989EVR11,טיובא ראשית EVO 11 2019/21,44900-8640,,2.00
,0,05S989EVS12,טיובא ראשית EVO 12 2022/23 SLS,44220-8660,,2.00
,0,05S989JU13,טיובא ראשית JUICE D/LAB 13 22,44220-8690,,
,0,05S989JU13M,טיובא מרכזית JUICE D/LAB 15 24,44230-8691,,
,0,05S989JU14,טיובא ראשית JUICE D/LAB 14 22,44230-8690,,
,0,05S989MO09,טיובא ראשית מונו 09,44200-8679,,
,0,05S989MO11,טיובא ראשית מונו 11,44200-8679,,1.00
,0,05S989MO11M,טיובא אמצעית מונו 11,44200-8680,,
,0,05S989MO13,טיובא ראשית MONO 13 2020/21,44200-8679,,1.00
,0,05S989NE06,טיובא ראשית NEO 06 2019/20,44900-8650,,
,0,05S989NE07,טיובא ראשית NEO 07 2019/21,44900-8650,,
,0,05S989NE08,טיובא ראשית NEO 08 2019/21,44900-8650,,
,0,05S989NE09,טיובא ראשית NEO 09 2019/21,44900-8650,,
,0,05S989NE10,טיובא ראשית NEO 10 2019/21,44900-8651,,
,0,05S989NE11,טיובא ראשית NEO 11 2019/21,44900-8650,,
,0,05S989NE12,טיובא ראשית NEO 12 2019/21,44900-8650,,
,0,05S989NED07,טיובא ראשית NEO 07 2023 DLAB,44230-8670,,3.00
